IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.93,,,0.62,,1.25,0.93 [0.62 – 1.25],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,FIN,Finland,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.94,,,0.19,,2.24,0.94 [0.19 – 2.24],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,SWE,Sweden,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.94,,,0.21,,2.17,0.94 [0.21 – 2.17],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.94,,,0.21,,2.2,0.94 [0.21 – 2.2],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,CAN,Canada,Year,2016,true,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.95,,,0.11,,2.54,0.95 [0.11 – 2.54],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,0.95,,,0.12,,2.27,0.95 [0.12 – 2.27],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,SWE,Sweden,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.95,,,0.21,,2.19,0.95 [0.21 – 2.19],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.95,,,0.49,,1.54,0.95 [0.49 – 1.54],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.95,,,0.54,,1.44,0.95 [0.54 – 1.44],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,0.96,,,0.12,,2.31,0.96 [0.12 – 2.31],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.96,,,0.49,,1.55,0.96 [0.49 – 1.55],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.96,,,0.59,,1.37,0.96 [0.59 – 1.37],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,0.97,,,0.48,,1.59,0.97 [0.48 – 1.59],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,true,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.97,,,0.71,,1.24,0.97 [0.71 – 1.24],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,true,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.98,,,0.09,,2.9,0.98 [0.09 – 2.9],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,true,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,0.98,,,0.12,,2.35,0.98 [0.12 – 2.35],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,0.98,,,0.49,,1.6,0.98 [0.49 – 1.6],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,0.98,,,0.53,,1.54,0.98 [0.53 – 1.54],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.98,,,0.54,,1.48,0.98 [0.54 – 1.48],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.99,,,0.52,,1.59,0.99 [0.52 – 1.59],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.99,,,0.53,,1.55,0.99 [0.53 – 1.55],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.99,,,0.54,,1.51,0.99 [0.54 – 1.51],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,KEN,Kenya,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,0.99,,,0.54,,1.54,0.99 [0.54 – 1.54],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2016,true,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1,,,0.26,,2.21,1 [0.26 – 2.21],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,SUR,Suriname,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1,,,0.55,,1.53,1 [0.55 – 1.53],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,1.01,,,0.38,,1.82,1.01 [0.38 – 1.82],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,ESP,Spain,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.01,,,0.44,,1.8,1.01 [0.44 – 1.8],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.01,,,0.49,,1.7,1.01 [0.49 – 1.7],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,COL,Colombia,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.01,,,0.52,,1.63,1.01 [0.52 – 1.63],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.01,,,0.52,,1.64,1.01 [0.52 – 1.64],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,CAN,Canada,Year,2016,true,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.02,,,0.12,,2.75,1.02 [0.12 – 2.75],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,URY,Uruguay,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.02,,,0.42,,1.85,1.02 [0.42 – 1.85],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,KEN,Kenya,Year,2016,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,1.02,,,0.56,,1.58,1.02 [0.56 – 1.58],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.02,,,0.66,,1.38,1.02 [0.66 – 1.38],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.03,,,0.47,,1.77,1.03 [0.47 – 1.77],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,GEO,Georgia,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.03,,,0.56,,1.58,1.03 [0.56 – 1.58],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.03,,,0.56,,1.59,1.03 [0.56 – 1.59],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,LVA,Latvia,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,1.04,,,0.42,,1.82,1.04 [0.42 – 1.82],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,ISL,Iceland,Year,2016,true,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.05,,,0.15,,2.75,1.05 [0.15 – 2.75],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,LBR,Liberia,Year,2016,true,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,1.05,,,0.47,,1.76,1.05 [0.47 – 1.76],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2016,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,1.05,,,0.48,,1.76,1.05 [0.48 – 1.76],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,KEN,Kenya,Year,2016,true,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,1.05,,,0.57,,1.62,1.05 [0.57 – 1.62],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.06,,,0.53,,1.73,1.06 [0.53 – 1.73],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,true,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.06,,,0.78,,1.35,1.06 [0.78 – 1.35],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.07,,,0.6,,1.63,1.07 [0.6 – 1.63],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.07,,,0.75,,1.38,1.07 [0.75 – 1.38],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.07,,,0.76,,1.36,1.07 [0.76 – 1.36],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.08,,,0.57,,1.72,1.08 [0.57 – 1.72],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,true,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,,,,,,,1.08,,,0.62,,1.94,1.08 [0.62 – 1.94],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.08,,,0.64,,1.56,1.08 [0.64 – 1.56],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.08,,,0.66,,1.53,1.08 [0.66 – 1.53],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.08,,,0.74,,1.42,1.08 [0.74 – 1.42],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,1.09,,,0.54,,1.77,1.09 [0.54 – 1.77],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.09,,,0.57,,1.74,1.09 [0.57 – 1.74],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,true,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.09,,,0.8,,1.4,1.09 [0.8 – 1.4],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.1,,,0.54,,1.81,1.1 [0.54 – 1.81],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.1,,,0.54,,1.84,1.1 [0.54 – 1.84],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,ISL,Iceland,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.11,,,0.31,,2.32,1.11 [0.31 – 2.32],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,1.11,,,0.42,,2,1.11 [0.42 – 2],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.12,,,0.58,,1.78,1.12 [0.58 – 1.78],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,SEAR,South-East Asia,Country,IND,India,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.12,,,0.8,,1.43,1.12 [0.8 – 1.43],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,PER,Peru,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.13,,,0.63,,1.71,1.13 [0.63 – 1.71],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,MWI,Malawi,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,1.14,,,0.59,,1.82,1.14 [0.59 – 1.82],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.14,,,0.64,,1.73,1.14 [0.64 – 1.73],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,true,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.14,,,0.9,,1.37,1.14 [0.9 – 1.37],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2016,true,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.15,,,0.3,,2.54,1.15 [0.3 – 2.54],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,LBR,Liberia,Year,2016,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,1.15,,,0.51,,1.93,1.15 [0.51 – 1.93],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.15,,,0.63,,1.76,1.15 [0.63 – 1.76],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,PER,Peru,Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.15,,,0.64,,1.73,1.15 [0.64 – 1.73],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,SWE,Sweden,Year,2016,true,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.16,,,0.11,,3.39,1.16 [0.11 – 3.39],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,PER,Peru,Year,2016,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.16,,,0.65,,1.76,1.16 [0.65 – 1.76],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,SWE,Sweden,Year,2016,true,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.17,,,0.11,,3.41,1.17 [0.11 – 3.41],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,EST,Estonia,Year,2016,true,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.17,,,0.15,,3.04,1.17 [0.15 – 3.04],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2016,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,1.17,,,0.47,,2.05,1.17 [0.47 – 2.05],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.17,,,0.56,,1.98,1.17 [0.56 – 1.98],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,1.17,,,0.72,,1.67,1.17 [0.72 – 1.67],,,EN,2018-07-05T16:00:00.000Z
AIR_5,Ambient air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,true,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,1.17,,,0.93,,1.41,1.17 [0.93 – 1.41],,,EN,2018-07-05T16:00:00.000Z
